0
350.3333,0.3333
350.3333,0.1111
350.3333,0.2222
351.1111,1.0
351.2222,1.0
351.3333,1.1111
352.2222,1.1111
352.3333,1.0
351.6667,0.3333
351.6667,0.1111
351.6667,0.2222
352.4444,1.0
352.5556,1.0
352.6667,1.1111
352.7778,1.1111
352.8889,1.2222
353.4444,1.2222
353.6667,1.0
353.6667,0.8889
353.0,0.2222
353.0,0.1111
353.8889,1.0
354.0,1.0
354.1111,1.1111
354.8889,1.1111
354.0,1.1111
353.7778,0.8889
353.6667,1.0
353.6667,1.1111
353.5556,1.1111
353.4444,1.2222
352.8889,1.2222
352.7778,1.1111
352.5556,1.1111
352.4444,1.0
352.3333,1.0
352.2222,1.1111
351.2222,1.1111
351.1111,1.0
351.0,1.0
350.7778,1.2222
1
347.2222,1.2222
347.0,1.0
346.8889,1.0
346.3333,0.4444
346.3333,0.3333
346.2222,0.2222
346.2222,0.1111
346.2222,0.2222
347.0,1.0
347.1111,1.0
347.3333,1.2222
348.1111,1.2222
348.3333,1.0
347.6667,0.3333
347.6667,0.2222
347.5556,0.1111
348.5556,1.1111
348.6667,1.1111
348.7778,1.2222
349.2222,1.2222
349.3333,1.1111
349.4444,1.1111
349.3333,1.1111
349.2222,1.2222
348.6667,1.2222
348.4444,1.0
348.3333,1.0
348.2222,1.1111
348.2222,1.2222
1
344.5556,1.2222
344.4444,1.1111
344.3333,1.1111
343.5556,0.3333
343.5556,0.1111
343.5556,0.2222
344.4444,1.1111
344.5556,1.1111
344.6667,1.2222
345.4444,1.2222
345.6667,1.0
345.5556,0.8889
345.4444,0.8889
345.2222,0.6667
345.2222,0.5556
344.8889,0.2222
344.8889,0.1111
345.2222,0.4444
345.2222,0.5556
345.6667,1.0
345.5556,1.1111
345.5556,1.2222
1
342.0,1.2222
341.8889,1.1111
341.6667,1.1111
340.7778,0.2222
340.7778,0.1111
341.7778,1.1111
341.8889,1.1111
342.0,1.2222
342.5556,1.2222
342.6667,1.1111
342.7778,1.1111
342.8889,1.0
342.2222,0.3333
342.2222,0.1111
342.2222,0.2222
343.0,1.0
343.1111,1.0
343.2222,1.1111
343.3333,1.1111
343.4444,1.2222
344.1111,1.2222
343.3333,1.2222
343.2222,1.1111
343.1111,1.1111
343.0,1.0
342.8889,1.0
342.7778,1.1111
342.6667,1.1111
342.5556,1.2222
1
318.0,1.2222
317.8889,1.1111
317.7778,1.1111
317.0,0.3333
317.0,0.1111
317.0,0.2222
317.8889,1.1111
318.0,1.1111
318.1111,1.2222
318.8889,1.2222
319.0,1.1111
319.0,1.0
318.3333,0.3333
318.3333,0.1111
318.3333,0.2222
319.2222,1.1111
319.3333,1.1111
319.4444,1.2222
320.2222,1.2222
319.3333,1.2222
319.1111,1.0
319.0,1.1111
319.0,1.2222
1
315.5556,1.2222
315.4444,1.1111
315.2222,1.1111
314.3333,0.2222
314.3333,0.1111
315.3333,1.1111
315.4444,1.1111
315.5556,1.2222
316.1111,1.2222
316.2222,1.1111
316.2222,1.0
316.3333,0.8889
315.6667,0.2222
315.6667,0.1111
316.6667,1.1111
316.8889,1.1111
317.0,1.2222
317.1111,1.1111
317.4444,1.1111
317.1111,1.1111
317.0,1.2222
316.8889,1.1111
316.7778,1.2222
316.6667,1.1111
316.5556,1.1111
316.5556,1.0
316.4444,0.8889
316.3333,0.8889
316.2222,1.0
316.2222,1.1111
316.1111,1.2222
1
339.4444,1.3333
339.3333,1.2222
339.1111,1.2222
338.1111,0.2222
338.1111,0.1111
339.2222,1.2222
339.3333,1.2222
339.4444,1.3333
340.0,1.3333
340.2222,1.1111
340.2222,1.0
339.4444,0.2222
339.4444,0.1111
340.4444,1.1111
340.5556,1.1111
340.6667,1.2222
341.3333,1.2222
340.5556,1.2222
340.3333,1.0
340.2222,1.1111
340.2222,1.2222
340.1111,1.2222
340.0,1.3333
1
335.3333,1.3333
335.2222,1.2222
335.3333,1.2222
335.4444,1.3333
336.0,1.3333
336.2222,1.1111
335.4444,0.3333
335.4444,0.1111
335.4444,0.2222
336.3333,1.1111
336.4444,1.1111
336.6667,1.3333
337.3333,1.3333
337.4444,1.2222
337.4444,1.1111
337.5556,1.0
336.7778,0.2222
336.7778,0.1111
337.8889,1.2222
338.7778,1.2222
337.8889,1.2222
337.7778,1.1111
337.6667,1.1111
337.5556,1.0
337.4444,1.1111
337.4444,1.2222
337.3333,1.3333
336.5556,1.3333
336.3333,1.1111
336.2222,1.1111
336.1111,1.2222
336.1111,1.3333
1
333.8889,1.3333
333.7778,1.2222
333.6667,1.2222
332.7778,0.3333
332.7778,0.1111
332.7778,0.2222
333.7778,1.2222
333.8889,1.2222
334.0,1.3333
334.7778,1.3333
335.0,1.1111
334.8889,1.0
334.7778,1.0
334.1111,0.3333
334.1111,0.1111
334.1111,0.2222
335.0,1.1111
334.8889,1.2222
334.8889,1.3333
1
325.8889,1.3333
324.7778,0.2222
324.7778,0.1111
326.0,1.3333
326.8889,1.3333
327.0,1.2222
327.0,1.1111
326.2222,0.3333
326.2222,0.2222
326.1111,0.1111
327.2222,1.2222
327.3333,1.2222
327.4444,1.3333
328.1111,1.3333
327.3333,1.3333
327.1111,1.1111
327.0,1.2222
327.0,1.3333
1
323.3333,1.3333
323.2222,1.2222
323.1111,1.2222
322.2222,0.3333
322.2222,0.1111
322.2222,0.2222
323.2222,1.2222
323.3333,1.2222
323.4444,1.3333
324.2222,1.3333
324.3333,1.2222
324.3333,1.1111
323.5556,0.3333
323.5556,0.1111
323.5556,0.2222
324.5556,1.2222
324.7778,1.2222
324.8889,1.3333
325.2222,1.3333
325.3333,1.2222
325.4444,1.2222
325.3333,1.2222
325.2222,1.3333
324.8889,1.3333
324.7778,1.2222
324.5556,1.2222
324.4444,1.1111
324.3333,1.2222
324.3333,1.3333
1
322.1111,1.3333
322.0,1.2222
321.8889,1.2222
321.6667,1.0
321.5556,1.1111
321.5556,1.2222
320.7778,1.2222
320.6667,1.1111
320.4444,1.1111
320.3333,1.0
320.2222,1.0
320.0,0.7778
320.0,0.6667
319.5556,0.2222
319.5556,0.1111
320.0,0.5556
320.0,0.6667
320.3333,1.0
320.4444,1.0
320.5556,1.1111
320.6667,1.1111
320.7778,1.2222
321.4444,1.2222
321.5556,1.1111
321.5556,1.0
321.2222,0.6667
321.2222,0.5556
320.8889,0.2222
320.8889,0.1111
321.2222,0.4444
321.2222,0.5556
321.6667,1.0
321.7778,1.0
322.0,1.2222
322.3333,1.2222
322.4444,1.3333
322.5556,1.3333
322.6667,1.2222
322.7778,1.2222
322.6667,1.2222
322.5556,1.3333
322.4444,1.3333
322.3333,1.2222
322.2222,1.2222
1
331.4444,1.4444
331.3333,1.3333
331.1111,1.3333
330.1111,0.3333
330.1111,0.1111
330.1111,0.2222
331.2222,1.3333
331.3333,1.3333
331.4444,1.4444
332.0,1.4444
332.2222,1.2222
332.2222,1.1111
331.4444,0.3333
331.4444,0.1111
331.4444,0.2222
332.4444,1.2222
332.5556,1.2222
332.6667,1.3333
332.7778,1.3333
332.8889,1.4444
333.0,1.3333
333.4444,1.3333
333.0,1.3333
332.8889,1.4444
332.7778,1.3333
332.5556,1.3333
332.3333,1.1111
332.2222,1.2222
332.2222,1.3333
332.1111,1.3333
332.0,1.4444
1
329.2222,1.4444
329.1111,1.3333
328.5556,1.3333
328.4444,1.2222
328.3333,1.2222
327.7778,0.6667
327.7778,0.5556
327.4444,0.2222
327.4444,0.1111
327.7778,0.4444
327.7778,0.5556
328.4444,1.2222
328.5556,1.2222
328.6667,1.3333
329.1111,1.3333
329.2222,1.4444
329.3333,1.4444
329.5556,1.2222
329.5556,1.1111
329.0,0.5556
329.0,0.4444
328.7778,0.2222
328.7778,0.1111
329.0,0.3333
329.0,0.4444
329.7778,1.2222
329.8889,1.2222
330.0,1.3333
330.4444,1.3333
329.8889,1.3333
329.6667,1.1111
329.5556,1.2222
329.5556,1.3333
329.4444,1.3333
329.3333,1.4444
1
285.4444,2.4444
285.0,2.0
284.8889,2.0
284.5556,1.6667
284.5556,1.5556
284.4444,1.4444
284.3333,1.4444
283.6667,0.7778
283.5556,0.7778
283.4444,0.6667
283.2222,0.6667
283.1111,0.5556
283.0,0.5556
282.8889,0.6667
283.1111,0.8889
283.2222,0.8889
283.4444,1.1111
283.5556,1.1111
283.6667,1.2222
283.5556,1.2222
283.4444,1.1111
283.3333,1.1111
283.0,0.7778
282.8889,0.7778
282.6667,0.5556
282.5556,0.5556
282.2222,0.2222
282.2222,0.1111
282.6667,0.5556
282.7778,0.5556
282.8889,0.6667
283.2222,0.3333
283.1111,0.2222
283.2222,0.3333
283.2222,0.4444
283.1111,0.5556
283.2222,0.6667
283.4444,0.6667
283.5556,0.7778
283.6667,0.6667
284.0,1.0
284.0,1.1111
284.2222,1.3333
284.3333,1.3333
284.4444,1.4444
284.5556,1.4444
284.5556,1.5556
285.0,2.0
285.1111,2.0
285.4444,2.3333
1
290.8889,3.0
290.7778,2.8889
290.7778,2.5556
291.0,2.5556
291.1111,2.6667
291.1111,3.0
1
291.0,3.0
291.1111,2.8889
291.1111,2.7778
290.8889,2.5556
290.7778,2.6667
290.7778,2.7778
1
276.0,3.0
275.7778,2.7778
275.6667,2.7778
275.5556,2.6667
275.4444,2.6667
275.2222,2.4444
275.1111,2.4444
274.7778,2.1111
274.6667,2.1111
274.4444,1.8889
274.3333,1.8889
274.0,1.5556
274.0,1.4444
273.8889,1.3333
273.8889,1.1111
274.0,1.0
274.0,0.5556
274.1111,0.4444
274.1111,0.1111
274.1111,0.4444
274.0,0.5556
274.0,1.0
273.8889,1.1111
273.8889,1.3333
274.4444,1.8889
274.5556,1.8889
274.8889,2.2222
275.2222,1.8889
275.2222,1.6667
275.8889,1.0
275.8889,0.8889
276.0,0.7778
276.0,0.1111
276.0,0.7778
275.8889,0.8889
275.8889,1.1111
275.2222,1.7778
275.2222,2.0
275.1111,2.1111
275.0,2.1111
274.8889,2.2222
275.0,2.3333
275.1111,2.3333
275.2222,2.4444
275.3333,2.4444
275.5556,2.6667
275.6667,2.6667
275.8889,2.8889
276.0,2.8889
276.1111,3.0
276.2222,3.0
276.3333,2.8889
276.4444,2.8889
276.5556,2.7778
276.5556,2.6667
276.6667,2.5556
276.6667,2.2222
276.7778,2.1111
276.7778,1.5556
276.8889,1.4444
276.8889,1.0
277.0,0.8889
277.0,0.3333
277.0,0.8889
276.8889,1.0
277.0,1.1111
276.8889,1.2222
276.8889,1.5556
276.7778,1.6667
276.7778,2.1111
276.6667,2.2222
276.6667,2.6667
276.4444,2.8889
276.3333,2.8889
276.2222,3.0
1
302.0,3.4444
301.8889,3.3333
301.8889,2.5556
301.7778,2.4444
301.7778,2.3333
301.6667,2.2222
301.5556,2.2222
301.6667,2.1111
301.7778,2.2222
301.7778,2.4444
301.8889,2.5556
302.0,2.5556
301.8889,2.6667
301.8889,3.2222
302.1111,3.4444
302.3333,3.2222
302.3333,2.8889
302.2222,2.7778
302.3333,2.7778
302.3333,3.2222
302.4444,3.3333
302.3333,3.3333
302.2222,3.4444
1
270.4444,4.3333
270.3333,4.2222
270.3333,4.1111
270.2222,4.0
270.0,4.0
269.7778,3.7778
269.6667,3.7778
269.5556,3.6667
269.5556,3.5556
269.4444,3.4444
269.4444,3.2222
269.3333,3.1111
269.3333,2.8889
269.2222,2.7778
269.2222,2.2222
269.1111,2.1111
269.2222,2.0
269.2222,1.8889
269.3333,1.7778
269.5556,1.7778
269.6667,1.6667
269.7778,1.7778
269.8889,1.7778
270.2222,2.1111
270.3333,2.1111
270.5556,2.3333
270.5556,2.4444
270.1111,2.0
270.0,2.0
269.6667,1.6667
269.5556,1.7778
269.4444,1.7778
269.1111,2.1111
269.2222,2.2222
269.2222,2.7778
269.3333,2.8889
269.3333,3.1111
269.4444,3.2222
269.4444,3.4444
269.7778,3.7778
269.8889,3.7778
269.8889,3.8889
270.0,4.0
270.1111,4.0
270.2222,3.8889
270.3333,4.0
270.3333,4.1111
270.4444,4.2222
270.5556,4.1111
270.4444,4.2222
1
281.7778,4.4444
281.7778,4.2222
281.6667,4.1111
281.6667,3.6667
281.5556,3.5556
281.5556,3.4444
281.4444,3.3333
281.4444,3.2222
280.8889,2.6667
280.4444,2.6667
280.2222,2.8889
280.2222,3.0
280.1111,3.0
280.0,3.1111
280.2222,2.8889
280.2222,2.7778
280.3333,2.6667
280.8889,2.6667
281.0,2.7778
281.1111,2.7778
281.3333,3.0
281.3333,3.1111
281.5556,3.3333
281.5556,3.5556
281.6667,3.6667
281.6667,4.1111
281.7778,4.2222
1
287.7778,5.0
287.4444,4.6667
287.3333,4.6667
286.8889,4.2222
287.2222,4.5556
287.3333,4.5556
1
373.0,5.2222
373.4444,5.2222
373.5556,5.1111
373.6667,5.2222
373.7778,5.1111
373.8889,5.2222
374.2222,5.2222
374.3333,5.1111
374.4444,5.2222
374.6667,5.2222
374.7778,5.1111
374.8889,5.1111
375.0,5.2222
376.4444,5.2222
376.5556,5.1111
376.4444,5.2222
375.0,5.2222
374.8889,5.1111
374.7778,5.1111
374.6667,5.2222
374.4444,5.2222
374.3333,5.1111
374.2222,5.2222
373.8889,5.2222
373.7778,5.1111
373.6667,5.2222
373.5556,5.1111
373.4444,5.2222
1
288.7778,5.5556
288.5556,5.3333
288.4444,5.4444
288.5556,5.3333
288.0,4.7778
287.8889,4.7778
287.4444,4.3333
287.3333,4.3333
287.0,4.0
286.8889,4.0
286.6667,3.7778
286.7778,3.7778
287.0,4.0
287.1111,4.0
287.4444,4.3333
287.5556,4.3333
288.0,4.7778
288.1111,4.7778
288.8889,5.5556
1
289.8889,5.7778
289.6667,5.5556
289.5556,5.5556
289.4444,5.4444
289.3333,5.4444
288.6667,4.7778
288.5556,4.7778
288.0,4.2222
287.8889,4.2222
287.3333,3.6667
287.2222,3.6667
286.5556,3.0
286.4444,3.0
286.0,2.5556
285.8889,2.5556
285.7778,2.4444
285.6667,2.4444
285.8889,2.4444
286.0,2.5556
286.1111,2.5556
286.5556,3.0
286.6667,3.0
287.3333,3.6667
287.4444,3.6667
288.0,4.2222
288.1111,4.2222
288.6667,4.7778
288.7778,4.7778
289.5556,5.5556
289.7778,5.5556
289.7778,5.6667
289.8889,5.7778
290.0,5.7778
1
302.7778,5.8889
302.5556,5.6667
302.5556,5.4444
302.4444,5.3333
302.4444,5.0
302.2222,4.7778
302.2222,4.3333
302.3333,4.2222
302.3333,4.1111
302.4444,4.0
302.4444,3.8889
302.6667,3.6667
302.6667,3.3333
302.7778,3.2222
302.7778,3.1111
302.6667,3.0
302.6667,2.6667
302.5556,2.5556
302.4444,2.5556
302.5556,2.4444
302.5556,2.2222
302.4444,2.1111
302.5556,2.1111
302.8889,1.7778
302.8889,1.5556
302.5556,1.2222
302.6667,1.1111
302.6667,0.8889
302.5556,0.7778
302.3333,0.7778
302.2222,0.6667
302.1111,0.7778
302.1111,1.3333
302.0,1.4444
301.8889,1.4444
301.7778,1.5556
301.7778,1.6667
302.2222,2.1111
302.2222,2.5556
302.2222,2.2222
301.7778,1.7778
301.7778,1.4444
301.8889,1.4444
302.1111,1.2222
302.1111,0.8889
301.6667,0.4444
301.4444,0.4444
301.2222,0.2222
301.2222,0.1111
301.5556,0.4444
301.7778,0.4444
302.1111,0.7778
302.2222,0.6667
302.3333,0.7778
302.6667,0.7778
302.8889,0.5556
302.5556,0.2222
302.5556,0.1111
303.2222,0.7778
303.3333,0.7778
303.4444,0.8889
303.8889,0.8889
304.0,0.7778
303.8889,0.8889
303.3333,0.8889
303.2222,0.7778
303.1111,0.7778
303.1111,0.6667
303.0,0.5556
302.6667,0.8889
302.6667,1.1111
302.5556,1.2222
302.6667,1.3333
302.7778,1.3333
303.0,1.5556
302.8889,1.6667
303.2222,2.0
303.3333,1.8889
303.3333,2.0
303.2222,2.0
303.0,1.7778
302.5556,2.2222
302.5556,2.5556
302.6667,2.6667
302.6667,3.0
302.7778,3.1111
302.7778,3.2222
302.6667,3.3333
302.6667,3.7778
302.4444,4.0
302.4444,4.1111
302.2222,4.3333
302.2222,4.6667
302.3333,4.7778
302.3333,4.8889
302.4444,5.0
302.4444,5.3333
302.5556,5.4444
302.5556,5.5556
302.6667,5.6667
302.6667,5.7778
1
280.6667,6.0
280.5556,5.8889
280.4444,5.8889
279.8889,5.3333
279.8889,5.2222
279.7778,5.1111
279.7778,5.0
279.6667,4.8889
279.6667,4.7778
279.5556,4.6667
279.5556,4.4444
279.4444,4.3333
279.4444,4.0
279.5556,3.8889
279.5556,3.1111
279.4444,3.0
279.4444,2.8889
279.5556,2.7778
279.5556,2.5556
279.7778,2.3333
280.0,2.3333
280.1111,2.2222
280.8889,2.2222
281.0,2.3333
281.1111,2.3333
281.6667,2.8889
281.6667,3.0
281.7778,3.1111
281.7778,3.2222
281.8889,3.3333
281.8889,3.4444
282.0,3.5556
282.0,3.7778
282.1111,3.8889
282.1111,4.2222
282.1111,3.8889
282.0,3.7778
282.0,3.5556
281.7778,3.3333
281.7778,3.2222
281.6667,3.1111
281.6667,3.0
281.0,2.3333
280.8889,2.3333
280.7778,2.2222
280.2222,2.2222
280.1111,2.3333
279.8889,2.3333
279.5556,2.6667
279.5556,2.7778
279.4444,2.8889
279.4444,3.0
279.5556,3.1111
279.5556,3.8889
279.4444,4.0
279.4444,4.3333
279.5556,4.4444
279.5556,4.6667
279.6667,4.7778
279.6667,4.8889
279.7778,5.0
279.7778,5.1111
280.5556,5.8889
280.6667,5.8889
280.7778,6.0
281.2222,6.0
281.3333,5.8889
281.5556,5.8889
281.8889,5.5556
281.8889,5.4444
282.0,5.3333
282.0,5.2222
281.8889,5.1111
281.7778,5.1111
281.4444,5.4444
281.3333,5.4444
281.2222,5.5556
280.8889,5.5556
280.7778,5.4444
280.6667,5.4444
280.1111,4.8889
280.0,4.8889
280.1111,4.7778
280.1111,4.4444
280.0,4.3333
280.0,4.2222
280.1111,4.1111
280.1111,3.5556
280.2222,3.4444
280.2222,3.2222
280.2222,3.4444
280.1111,3.5556
280.1111,4.1111
280.0,4.2222
280.0,4.3333
280.2222,4.5556
280.4444,4.3333
280.4444,3.8889
280.5556,3.7778
280.5556,3.6667
280.5556,3.8889
280.4444,4.0
280.4444,4.3333
280.3333,4.4444
280.3333,4.5556
280.2222,4.5556
280.1111,4.6667
280.1111,4.7778
280.8889,5.5556
281.2222,5.5556
281.7778,5.0
281.8889,5.1111
282.0,5.1111
282.0,5.4444
281.8889,5.5556
281.8889,5.6667
281.6667,5.8889
281.4444,5.8889
281.3333,6.0
1
374.2222,6.1111
374.3333,6.0
374.4444,6.0
374.5556,5.8889
374.6667,5.8889
374.7778,5.7778
374.8889,5.7778
375.0,5.6667
375.4444,5.6667
375.5556,5.7778
375.4444,5.7778
375.3333,5.6667
375.1111,5.6667
375.0,5.7778
374.8889,5.7778
374.7778,5.8889
374.6667,5.8889
374.5556,6.0
374.4444,6.0
374.3333,6.1111
1
373.3333,7.2222
373.2222,7.1111
373.1111,7.1111
373.2222,7.1111
373.3333,7.2222
373.4444,7.2222
373.5556,7.1111
373.6667,7.1111
373.8889,6.8889
374.0,6.8889
374.1111,6.7778
374.2222,6.8889
374.3333,6.7778
374.7778,6.7778
374.8889,6.6667
375.2222,6.6667
374.8889,6.6667
374.7778,6.7778
374.3333,6.7778
374.2222,6.8889
374.0,6.8889
373.8889,7.0
373.7778,7.0
373.6667,7.1111
373.5556,7.1111
373.4444,7.2222
1
376.8889,7.3333
376.7778,7.2222
376.6667,7.2222
376.5556,7.1111
376.4444,7.2222
376.3333,7.2222
376.4444,7.2222
376.5556,7.1111
376.4444,7.0
376.3333,7.0
376.1111,6.7778
376.2222,6.7778
376.4444,7.0
376.5556,7.0
376.7778,7.2222
376.8889,7.2222
377.0,7.3333
1
296.1111,7.6667
296.0,7.5556
296.0,7.4444
296.1111,7.3333
296.1111,7.2222
296.2222,7.2222
296.4444,7.0
296.5556,7.0
296.7778,6.7778
296.8889,6.7778
297.0,6.6667
297.2222,6.6667
297.3333,6.5556
297.3333,6.4444
297.5556,6.4444
297.6667,6.3333
297.5556,6.4444
297.4444,6.4444
297.2222,6.6667
297.1111,6.6667
297.0,6.7778
296.8889,6.7778
296.6667,7.0
296.5556,7.0
296.3333,7.2222
296.2222,7.2222
296.0,7.4444
296.2222,7.6667
296.3333,7.6667
296.4444,7.5556
296.5556,7.5556
296.6667,7.4444
296.7778,7.4444
296.8889,7.3333
297.1111,7.3333
297.2222,7.2222
297.5556,7.2222
297.6667,7.1111
297.7778,7.1111
298.0,6.8889
297.7778,6.6667
297.5556,6.6667
297.8889,6.6667
297.8889,6.7778
298.0,6.8889
298.0,7.0
297.8889,7.1111
297.6667,7.1111
297.5556,7.2222
297.2222,7.2222
297.1111,7.3333
296.8889,7.3333
296.6667,7.5556
296.4444,7.5556
296.3333,7.6667
1
373.6667,7.8889
373.6667,7.7778
373.5556,7.6667
373.5556,7.4444
373.5556,7.5556
373.6667,7.6667
373.6667,7.7778
373.7778,7.8889
374.0,7.8889
374.2222,7.6667
374.2222,7.5556
374.3333,7.4444
374.2222,7.5556
374.2222,7.7778
374.1111,7.8889
1
