"290.3333,0.4444,77.0,-82.49,64.88,-85.21"
"290.4444,0.4444,77.0,-82.49,64.88,-85.21"
"290.3333,0.4444,77.0,-82.49,64.88,-85.21"
"290.2222,0.5556,77.0,-82.49,64.88,-85.21"
"290.2222,0.5556,92.0,-82.49,64.88,-85.21"
"296.5556,0.6667,92.0,-82.49,64.88,-85.21"
"296.5556,0.6667,77.0,-82.49,64.88,-85.21"
"296.4444,0.5556,77.0,-82.49,64.88,-85.21"
"296.2222,0.5556,77.0,-82.49,64.88,-85.21"
"296.0,0.3333,77.0,-82.49,64.88,-85.21"
"296.0,0.2222,77.0,-82.49,64.88,-85.21"
"295.8889,0.1111,77.0,-82.49,64.88,-85.21"
"296.3333,0.5556,77.0,-82.49,64.88,-85.21"
"296.4444,0.5556,77.0,-82.49,64.88,-85.21"
"296.5556,0.6667,77.0,-82.49,64.88,-85.21"
"297.3333,0.6667,77.0,-82.49,64.88,-85.21"
"297.4444,0.5556,77.0,-82.49,64.88,-85.21"
"297.4444,0.4444,77.0,-82.49,64.88,-85.21"
"297.2222,0.2222,77.0,-82.49,64.88,-85.21"
"297.2222,0.1111,77.0,-82.49,64.88,-85.21"
"297.6667,0.5556,77.0,-82.49,64.88,-85.21"
"297.7778,0.5556,77.0,-82.49,64.88,-85.21"
"297.8889,0.6667,77.0,-82.49,64.88,-85.21"
"298.2222,0.6667,77.0,-82.49,64.88,-85.21"
"297.7778,0.6667,77.0,-82.49,64.88,-85.21"
"297.5556,0.4444,77.0,-82.49,64.88,-85.21"
"297.4444,0.5556,77.0,-82.49,64.88,-85.21"
"297.4444,0.6667,77.0,-82.49,64.88,-85.21"
"297.4444,0.6667,92.0,-82.49,64.88,-85.21"
"294.0,0.6667,92.0,-82.49,64.88,-85.21"
"294.0,0.6667,77.0,-82.49,64.88,-85.21"
"293.8889,0.5556,77.0,-82.49,64.88,-85.21"
"293.5556,0.5556,77.0,-82.49,64.88,-85.21"
"293.3333,0.3333,77.0,-82.49,64.88,-85.21"
"293.3333,0.2222,77.0,-82.49,64.88,-85.21"
"293.2222,0.1111,77.0,-82.49,64.88,-85.21"
"293.6667,0.5556,77.0,-82.49,64.88,-85.21"
"293.8889,0.5556,77.0,-82.49,64.88,-85.21"
"294.0,0.6667,77.0,-82.49,64.88,-85.21"
"294.4444,0.6667,77.0,-82.49,64.88,-85.21"
"294.6667,0.4444,77.0,-82.49,64.88,-85.21"
"294.6667,0.1111,77.0,-82.49,64.88,-85.21"
"294.6667,0.2222,77.0,-82.49,64.88,-85.21"
"294.8889,0.4444,77.0,-82.49,64.88,-85.21"
"295.0,0.4444,77.0,-82.49,64.88,-85.21"
"295.1111,0.5556,77.0,-82.49,64.88,-85.21"
"295.3333,0.5556,77.0,-82.49,64.88,-85.21"
"295.4444,0.6667,77.0,-82.49,64.88,-85.21"
"295.6667,0.6667,77.0,-82.49,64.88,-85.21"
"295.7778,0.5556,77.0,-82.49,64.88,-85.21"
"295.8889,0.5556,77.0,-82.49,64.88,-85.21"
"295.7778,0.5556,77.0,-82.49,64.88,-85.21"
"295.6667,0.6667,77.0,-82.49,64.88,-85.21"
"295.4444,0.6667,77.0,-82.49,64.88,-85.21"
"295.3333,0.5556,77.0,-82.49,64.88,-85.21"
"295.0,0.5556,77.0,-82.49,64.88,-85.21"
"294.7778,0.3333,77.0,-82.49,64.88,-85.21"
"294.6667,0.4444,77.0,-82.49,64.88,-85.21"
"294.6667,0.5556,77.0,-82.49,64.88,-85.21"
"294.5556,0.5556,77.0,-82.49,64.88,-85.21"
"294.4444,0.6667,77.0,-82.49,64.88,-85.21"
"294.4444,0.6667,92.0,-82.49,64.88,-85.21"
"299.3333,0.7778,92.0,-82.49,64.88,-85.21"
"299.3333,0.7778,77.0,-82.49,64.88,-85.21"
"299.2222,0.6667,77.0,-82.49,64.88,-85.21"
"299.0,0.6667,77.0,-82.49,64.88,-85.21"
"298.5556,0.2222,77.0,-82.49,64.88,-85.21"
"298.5556,0.1111,77.0,-82.49,64.88,-85.21"
"299.1111,0.6667,77.0,-82.49,64.88,-85.21"
"299.2222,0.6667,77.0,-82.49,64.88,-85.21"
"299.3333,0.7778,77.0,-82.49,64.88,-85.21"
"299.7778,0.7778,77.0,-82.49,64.88,-85.21"
"300.1111,0.4444,77.0,-82.49,64.88,-85.21"
"299.8889,0.2222,77.0,-82.49,64.88,-85.21"
"299.8889,0.1111,77.0,-82.49,64.88,-85.21"
"300.4444,0.6667,77.0,-82.49,64.88,-85.21"
"300.5556,0.6667,77.0,-82.49,64.88,-85.21"
"300.6667,0.7778,77.0,-82.49,64.88,-85.21"
"301.2222,0.7778,77.0,-82.49,64.88,-85.21"
"301.3333,0.6667,77.0,-82.49,64.88,-85.21"
"301.2222,0.7778,77.0,-82.49,64.88,-85.21"
"300.5556,0.7778,77.0,-82.49,64.88,-85.21"
"300.4444,0.6667,77.0,-82.49,64.88,-85.21"
"300.3333,0.6667,77.0,-82.49,64.88,-85.21"
"300.1111,0.4444,77.0,-82.49,64.88,-85.21"
"300.0,0.5556,77.0,-82.49,64.88,-85.21"
"300.0,0.6667,77.0,-82.49,64.88,-85.21"
"299.8889,0.6667,77.0,-82.49,64.88,-85.21"
"299.7778,0.7778,77.0,-82.49,64.88,-85.21"
"299.7778,0.7778,92.0,-82.49,64.88,-85.21"
"304.5556,0.8889,92.0,-82.49,64.88,-85.21"
"304.5556,0.8889,77.0,-82.49,64.88,-85.21"
"304.4444,0.7778,77.0,-82.49,64.88,-85.21"
"304.3333,0.7778,77.0,-82.49,64.88,-85.21"
"303.8889,0.3333,77.0,-82.49,64.88,-85.21"
"303.8889,0.1111,77.0,-82.49,64.88,-85.21"
"303.8889,0.2222,77.0,-82.49,64.88,-85.21"
"304.4444,0.7778,77.0,-82.49,64.88,-85.21"
"304.5556,0.7778,77.0,-82.49,64.88,-85.21"
"304.6667,0.8889,77.0,-82.49,64.88,-85.21"
"305.4444,0.8889,77.0,-82.49,64.88,-85.21"
"305.5556,0.7778,77.0,-82.49,64.88,-85.21"
"305.5556,0.6667,77.0,-82.49,64.88,-85.21"
"305.2222,0.3333,77.0,-82.49,64.88,-85.21"
"305.2222,0.1111,77.0,-82.49,64.88,-85.21"
"305.2222,0.2222,77.0,-82.49,64.88,-85.21"
"305.7778,0.7778,77.0,-82.49,64.88,-85.21"
"305.8889,0.7778,77.0,-82.49,64.88,-85.21"
"306.0,0.8889,77.0,-82.49,64.88,-85.21"
"306.7778,0.8889,77.0,-82.49,64.88,-85.21"
"305.8889,0.8889,77.0,-82.49,64.88,-85.21"
"305.6667,0.6667,77.0,-82.49,64.88,-85.21"
"305.5556,0.7778,77.0,-82.49,64.88,-85.21"
"305.5556,0.8889,77.0,-82.49,64.88,-85.21"
"305.5556,0.8889,92.0,-82.49,64.88,-85.21"
"307.4444,1.0,92.0,-82.49,64.88,-85.21"
"307.4444,1.0,77.0,-82.49,64.88,-85.21"
"307.3333,0.8889,77.0,-82.49,64.88,-85.21"
"307.1111,0.8889,77.0,-82.49,64.88,-85.21"
"306.4444,0.2222,77.0,-82.49,64.88,-85.21"
"306.4444,0.1111,77.0,-82.49,64.88,-85.21"
"307.2222,0.8889,77.0,-82.49,64.88,-85.21"
"307.3333,0.8889,77.0,-82.49,64.88,-85.21"
"307.4444,1.0,77.0,-82.49,64.88,-85.21"
"308.0,1.0,77.0,-82.49,64.88,-85.21"
"308.1111,0.8889,77.0,-82.49,64.88,-85.21"
"308.2222,0.8889,77.0,-82.49,64.88,-85.21"
"308.3333,0.7778,77.0,-82.49,64.88,-85.21"
"307.7778,0.2222,77.0,-82.49,64.88,-85.21"
"307.7778,0.1111,77.0,-82.49,64.88,-85.21"
"308.5556,0.8889,77.0,-82.49,64.88,-85.21"
"308.8889,0.8889,77.0,-82.49,64.88,-85.21"
"309.1111,0.6667,77.0,-82.49,64.88,-85.21"
"309.2222,0.6667,77.0,-82.49,64.88,-85.21"
"309.0,0.8889,77.0,-82.49,64.88,-85.21"
"308.4444,0.8889,77.0,-82.49,64.88,-85.21"
"308.3333,0.7778,77.0,-82.49,64.88,-85.21"
"308.2222,0.8889,77.0,-82.49,64.88,-85.21"
"308.1111,0.8889,77.0,-82.49,64.88,-85.21"
"308.0,1.0,77.0,-82.49,64.88,-85.21"
"308.0,1.0,92.0,-82.49,64.88,-85.21"
"355.3333,1.1111,92.0,-82.49,64.88,-85.21"
"355.3333,1.1111,77.0,-82.49,64.88,-85.21"
"355.2222,1.0,77.0,-82.49,64.88,-85.21"
"355.1111,1.0,77.0,-82.49,64.88,-85.21"
"354.4444,0.3333,77.0,-82.49,64.88,-85.21"
"354.4444,0.1111,77.0,-82.49,64.88,-85.21"
"354.4444,0.2222,77.0,-82.49,64.88,-85.21"
"355.2222,1.0,77.0,-82.49,64.88,-85.21"
"355.3333,1.0,77.0,-82.49,64.88,-85.21"
"355.4444,1.1111,77.0,-82.49,64.88,-85.21"
"356.2222,1.1111,77.0,-82.49,64.88,-85.21"
"356.4444,0.8889,77.0,-82.49,64.88,-85.21"
"355.7778,0.2222,77.0,-82.49,64.88,-85.21"
"355.7778,0.1111,77.0,-82.49,64.88,-85.21"
"356.6667,1.0,77.0,-82.49,64.88,-85.21"
"356.7778,1.0,77.0,-82.49,64.88,-85.21"
"356.8889,1.1111,77.0,-82.49,64.88,-85.21"
"357.2222,1.1111,77.0,-82.49,64.88,-85.21"
"357.3333,1.0,77.0,-82.49,64.88,-85.21"
"357.6667,1.0,77.0,-82.49,64.88,-85.21"
"357.7778,0.8889,77.0,-82.49,64.88,-85.21"
"357.2222,0.3333,77.0,-82.49,64.88,-85.21"
"357.2222,0.1111,77.0,-82.49,64.88,-85.21"
"357.2222,0.2222,77.0,-82.49,64.88,-85.21"
"357.8889,0.8889,77.0,-82.49,64.88,-85.21"
"358.0,0.8889,77.0,-82.49,64.88,-85.21"
"358.1111,1.0,77.0,-82.49,64.88,-85.21"
"359.0,1.0,77.0,-82.49,64.88,-85.21"
"359.1111,0.8889,77.0,-82.49,64.88,-85.21"
"359.1111,0.7778,77.0,-82.49,64.88,-85.21"
"358.5556,0.2222,77.0,-82.49,64.88,-85.21"
"358.5556,0.1111,77.0,-82.49,64.88,-85.21"
